都道府県名,地方公共団体名,施設名称,年間処理量_t/年度,処理方式,炉型式,ごみ処理事業実施方式,炉数,使用開始年度,余熱利用量（仕様値・公称値）_余熱利用量_MJ,余熱利用量（仕様値・公称値）_うち外部熱供給量_MJ,余熱利用量（実績値）_余熱利用量_MJ,余熱利用量（実績値）_うち外部熱供給量_MJ,発電能力_発電能力_kW,発電能力_発電効率（仕様値・公称値）_％,発電能力_総発電量（実績値）_MWh,発電能力_うち外部供給量（実績値）_MWh,余剰電力利用（売電）_売電量_MWh/年,余剰電力利用（売電）_売電収入_円/年,余剰電力利用（売電）_売電価格(単価)_固定価格_円/kWh,余剰電力利用（売電）_売電価格(単価)_重負荷_円/kWh,余剰電力利用（売電）_売電価格(単価)_昼間_円/kWh,余剰電力利用（売電）_売電価格(単価)_夜間_円/kWh,ごみ組成分析結果（乾ベース）_合計_％,ごみ組成分析結果（乾ベース）_紙・布類_％,ごみ組成分析結果（乾ベース）_ﾋﾞﾆｰﾙ、合成樹脂、ｺﾞﾑ、皮革類_％,ごみ組成分析結果（乾ベース）_木、竹、わら類_％,ごみ組成分析結果（乾ベース）_ちゅう芥類_％,ごみ組成分析結果（乾ベース）_不燃物類_％,ごみ組成分析結果（乾ベース）_その他_％,単位容積重量_kg/m3,三成分_合計_％,三成分_水分_％,三成分_可燃分_％,三成分_灰分_％,低位発熱量_(計算値)_kJ/kg,低位発熱量_(実測値)_kJ/kg
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合港清掃工場,178398.18,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,1998,,,,,22000,17,90722,,,,,,,,100,55.2,26.7,6,9.2,1.7,1.2,98,100,36.74,56.39,6.87,9695,10770
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合練馬清掃工場,134756.39,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2015,,,,,18700,21.5,78060,,,,,,,,100,54.4,27.2,3.4,10.2,2.1,2.7,105,100,40.1,52.3,7.6,8834,9680
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合豊島清掃工場,84637.9,流動床式,全連続運転,DB（公設公営、運転委託）,2,1999,,,,,7800,13,32182,,,,,,,,100,50.6,31.5,3.1,10.1,2.2,2.5,99,100,38.9,53.5,7.6,9090,10541
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合北清掃工場,100436.05,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,1,1997,,,,,11500,15,44087,,,,,,,,100,47.9,32.4,4.8,10.5,2.1,2.3,94,100,40.1,52.9,7,8958,10547
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合渋谷清掃工場,38918.35,流動床式,全連続運転,DB（公設公営、直営）,1,2001,,,,,4200,13.8,16983,,,,,,,,100,55.8,27.2,4.3,7.8,2.2,2.7,102,100,34.3,57.7,8,9988,11319
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合中央清掃工場,151759.79,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2001,,,,,15000,16.9,82025,,,,,,,,100,53.7,29,2.6,10.4,1.6,2.7,94,100,35.4,57.9,6.7,10025,11551
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合板橋清掃工場,107529.3,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2002,,,,479000,13200,16.8,52523,,,,,,,,100,50.2,32.6,3.2,9.8,2.1,2.1,101,100,39,54,7,9196,10494
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合多摩川清掃工場,68520.6,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2003,,,,,6400,16.4,34665,,,,,,,,100,49.6,33.7,3.6,8.8,2.3,2,91,100,36.7,56.2,7.1,9664,11127
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合足立清掃工場,155106.52,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2004,,,,,16200,18.1,83791,,,,,,,,100,50.7,31.1,4.7,9,1.8,2.7,99,100,37.8,54.5,7.7,9316,10749
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合世田谷清掃工場,70055.04,流動床式,全連続運転,DB（公設公営、運転委託）,2,2007,,,,,6750,15.3,33353,,,,,,,,100,50.8,32.9,4.4,7.7,1.6,2.6,106,100,37.5,55.6,6.9,9534,11223
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合葛飾清掃工場,108895.06,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2006,,,,,13500,17.7,51124,,,,,,,,100,49.6,27.2,5.3,11.7,2,4.2,115,100,42.9,50.4,6.7,8411,9553
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合品川清掃工場,129619.12,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2005,,,,125370000,15000,14.9,61259,,,,,,,,100,51.7,31.5,4.1,8.3,2.1,2.3,92,100,37.3,55.8,6.9,9572,11420
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合大田清掃工場,170396.53,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2014,,,,,22800,18.7,97190,,,,,,,,100,48.3,30.2,7.4,9.7,1.8,2.6,100,100,37.6,55.6,6.8,9533,10977
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合目黒清掃工場,47914.57,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2022,,,,,21500,23.5,4317,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東京都,東京二十三区清掃一部事務組合,東京二十三区清掃一部事務組合光が丘清掃工場,87988.1,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2020,,,,117280000,9150,19.5,50754,,,,,,,,100,49,30.7,4.9,10.4,2.1,2.9,104,100,38.9,54.4,6.7,9280,10669
東京都,浅川清流環境組合,浅川清流環境組合可燃ごみ処理施設,57593.45,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2020,,,,,5190,23,31190.376,0,22937.892,385865410,17,15.06,15.07,12.11,100,48.6,23.8,9.6,9.3,1.5,7.2,208,100,49.4,45.8,4.8,7376,8600
神奈川県,横浜市,資源循環局金沢工場,275586.2,ストーカ式（可動）,全連続運転,その他公設公営,3,2001,309267667,236903347,60504903.12,33672871.44,35000,18.16,120729.7,1565.41,53356.216,793051525,,17.13,14.94,11.94,100,53.02,16.89,9.46,12.04,1.8,6.79,140,100,43.28,52.22,4.5,10064,10131
神奈川県,横浜市,資源循環局都筑工場,236680.97,ストーカ式（可動）,全連続運転,その他公設公営,3,1984,274469204,181729905,40342966.94,15430908.81,13000,14.41,93775.8,2257.82,66660.528,992681885,,16.96,14.95,11.86,100,55.5,18.53,6.13,12.43,2.87,4.54,150,100,43.44,50.49,6.07,9663,10098
神奈川県,横浜市,資源循環局鶴見工場,208917.55,ストーカ式（可動）,全連続運転,その他公設公営,3,1995,443250057,345822556,32144973.2,17819169.95,22000,14.72,107849.064,3005.383,20325.627,298037603,,16,14.38,12.25,100,55.93,18.16,6.55,11.65,2.16,5.55,150,100,43.7,49.06,7.24,9485,9592
神奈川県,横浜市,資源循環局旭工場,127478.75,ストーカ式（可動）,全連続運転,その他公設公営,3,1999,0,0,37948562.33,13489018.01,9000,12.82,44672.12,369.13,25839.298,390001723,,16.87,15.16,12.25,100,50.29,17.86,7.45,13.98,2.19,8.23,140,100,43.09,51.66,5.25,9745,9985
神奈川県,川崎市,浮島処理センター,165974.89,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,1995,364395294,0,0,0,12500,9,48247,1000,,,,,,,100,51.44,25.63,6.01,8.32,3.11,5.49,129,100,41.9,51.6,6.5,0,10193
神奈川県,川崎市,堤根処理センター,62263,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1978,37656461,37656461,579327,579327,2000,5,9369,397,,,,,,,100,53.46,26.73,3.91,8.23,3.05,4.62,104,100,38.4,55.3,6.3,0,11172
神奈川県,川崎市,王禅寺処理センター,103914,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,3,2011,29710134,11721604,5757968,5757968,7500,17,46409,1755,,,,,,,100,48.6,23.8,8.9,10.8,2,5.9,125,100,43.9,50.3,5.8,0,9653
神奈川県,相模原市,北清掃工場,68772,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,1991,22267539,11583588,22267539,14339504,2625,5.6,19267,0,9001,139634218,,,15,13,100,39.3,20.5,16.1,6.7,7.1,10.3,122,100,38.3,52.1,9.6,0,10070
神奈川県,相模原市,南清掃工場,118018,流動床式,全連続運転,DB（公設公営、運転委託）,3,2010,80679600,48679320,35992000,26442900,10000,17.2,58894,0,29395,507912365,17,18.2,14.92,13.16,100,48.6,25,10.7,10.3,3.2,2.2,138.3,100,37.6,54.9,7.5,10326,11343
神奈川県,横須賀市,横須賀ごみ処理施設,94159,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,3,2019,,,,,6600,18.6,39064,,,,,,,,100,52.6,18,13.4,5.5,8.3,2.2,198.3,100,45,49,6,8093,8164
神奈川県,平塚市,環境事業センター,74497,流動床式,全連続運転,DBO（公設民営）,3,2013,41120233,10080000,2017000,1518080,5900,19,35734,0,,,,,,,100,43.7,25.3,16.9,7.4,1.3,5.4,0,100,45.8,48.9,5.3,9526.7,9413
神奈川県,鎌倉市,鎌倉市名越クリーンセンター,19245,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1981,8064000,,0,,,,,,,,,,,,100,35.8,30.5,17.1,8.3,4.2,4.1,0,100,44.9,49.6,5.5,8205,9750
神奈川県,藤沢市,藤沢市北部環境事業所,40040,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2007,229958534,,92478120,,8440,21.8,21688,2258,13974,218493454,17,12.5,12,11,100,29.8,36.3,13,4.5,8.8,7.6,126,100,27.6,59.5,12.9,10511,12600
神奈川県,藤沢市,藤沢市石名坂環境事業所,53516.17,流動床式,全連続運転,DB（公設公営、一部運転委託）,2,1984,,,10105615,2513697.5,2100,8,10474,1105.088,1405,17303191,,12.5,12,11,100,43.55,16.91,15.48,20.2,1.69,2.17,284,100,57.3,39.4,3.3,6000,6345
神奈川県,小田原市,小田原市清掃工場,20280,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1979,5500000,2302025,4593500,2296750,,,,,,,,,,,100,46.1,19,7.2,14.6,8.5,4.6,173,100,44,45.8,10.2,7535,8530
神奈川県,小田原市,小田原市清掃工場,25815,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1991,6500000,2720575,4593500,2296750,,,,,,,,,,,100,46.1,19,7.2,14.6,8.5,4.6,173,100,44,45.8,10.2,7535,8530
神奈川県,茅ヶ崎市,茅ヶ崎市ごみ焼却処理施設,58363,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,1995,80246,55188,,,3000,12,18792,0,11413,157554924,,12.55,12.55,12.55,100,32.03,20.69,17.11,22.21,1.23,6.73,143,100,44.71,49.76,5.53,8250,10260
神奈川県,逗子市,逗子市清掃センターじん芥処理場,16218,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1981,3670,,1223,,,,,,,,,,,,100,48.9,26.2,5.6,15.4,2.8,1.1,179,100,51.5,43.5,5,6898,7498
神奈川県,厚木市,厚木市環境センター,59853,流動床式,全連続運転,DB（公設公営、一部運転委託）,3,1987,95337,91738,0,0,1200,7,9344,0,432,3068950,0,10,8,6,100,42,22,7,28,1,0,192.5,100,56.8,38.8,4.4,5887,5782
神奈川県,大和市,大和市環境管理センター,52880,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,3,1993,187562245,31456320,73625662,15858259,3100,13,15854,1295,6549,43552888,,8.55,6.92,5.09,100,42.92,20.38,4.28,28.94,2.5,0.98,250,100,57.66,38.23,4.11,5755,6795
神奈川県,南足柄市,南足柄市清掃工場,8910,ストーカ式（可動）,准連続運転,DB（公設公営、一部運転委託）,2,1982,823200,,338100,,,,,,,,,,,,100,35,19.1,22,18.8,3.4,1.7,126,100,48.2,42.3,9.5,6736,8452
神奈川県,秦野市伊勢原市環境衛生組合,はだのクリーンセンター,53058,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2012,52496640,26880000,,3936300,3820,19.65,26005.1,0,,,,,,,100,52.6,30.5,5.9,6.8,1,3.2,118.5,100,40.8,54.8,4.4,9308,11461.7
神奈川県,高座清掃施設組合,高座クリーンセンターじん芥処理施設,68315,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2019,14784000,14784000,5841800,5841800,4870,22,33779,901.1,24027,308750033,17,11.7,10.5,7.2,100,33.1,23.9,13.1,7.6,4.5,17.8,188,100,38.8,49.2,12,8310,9930
神奈川県,湯河原町真鶴町衛生組合,湯河原町真鶴町衛生組合湯河原美化センター,13093,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,2,1997,5644800,,5644800,,,,,,,,,,,,100,40.3,29.2,8.7,15.1,2.5,4.2,110.8,100,41.6,50.5,7.9,8463,11095
神奈川県,足柄東部清掃組合,大井美化センター,8926,流動床式,准連続運転,DB（公設公営、一部運転委託）,1,1984,0,,0,,,,,,,,,,,,100,47.7,20.2,13.8,15.9,1.4,1,0,100,54.4,40.1,5.5,6180,5850
神奈川県,足柄西部清掃組合,足柄西部環境センター,6509,流動床式,准連続運転,DB（公設公営、運転委託）,2,1995,2117000,,1270000,,,,,,,,,,,,100,47.1,23.1,7,16.9,1.2,4.7,197.9,100,51.4,43.4,5.2,6888,7060
新潟県,新潟市,新潟市亀田清掃センター,95288.42,流動床式,全連続運転,DB（公設公営、一部運転委託）,3,1997,431194973,73336127,,,5500,13,31775,,16738,209880690,,,,,100,57.5,23.6,7,7.6,1.8,2.5,158,100,43.6,51.1,5.3,10900,11080
新潟県,新潟市,新潟市鎧潟クリーンセンター,15999,シャフト式,全連続運転,DB（公設公営、運転委託）,2,2001,5944.2,,,,1500,8.8,3826,0,20,139810,,,,,100,61.6,16.1,8.6,9.6,2.8,1.3,86.3,100,51.2,43.8,5,6939,0
新潟県,新潟市,新潟市新田清掃センター焼却施設,89675.375,ストーカ式（可動）,全連続運転,DBO（公設民営）,3,2012,230058011,88073610,93249937.68,12056925.8,7800,18.7,41618.97,3104.7,,,,,,,100,48.1,21.6,11.5,10,2.2,6.6,0.281,100,53.1,41.4,5.5,6474,6788
新潟県,長岡市,寿クリーンセンターごみ焼却施設,34162,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1998,28440720,19662720,25596591,17696408,,,,,,,,,,,100,68.9,17.1,2.1,9,1.3,1.6,110,100,39.4,54.2,6.4,9217,0
新潟県,長岡市,鳥越クリーンセンターごみ焼却施設,19707.16,流動床式,全連続運転,DB（公設公営、一部運転委託）,2,1986,4473504,,0,,,,,,,,,,,,100,70.63,12.24,8.63,8,0.2,0.3,100,100,33.8,61.46,4.74,10721.98,0
新潟県,三条市,三条市清掃センター流動床式ガス化溶融炉,33432,その他,全連続運転,DBO（公設民営）,2,2012,,,,,2850,15.5,13606,0,4771,,,,,,100,56.3,20.3,16.5,3.8,0.8,2.3,104,100,38.1,57.5,4.4,9879,11334
新潟県,柏崎市,クリーンセンターかしわざきごみ処理場,22862,流動床式,全連続運転,その他公設公営,2,1992,2098,,0,,,,,,,,,,,,100,44.8,40.2,2.4,9.4,2,1.2,142,100,49.7,40.6,9.7,6406,8791
新潟県,小千谷市,時水清掃工場,12164,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1990,8,,8,,,,,,,,,,,,100,63.5,14.2,10,10.8,0.3,1.2,124,100,43.3,52.2,4.5,0,8320
新潟県,十日町市,エコクリーンセンター,12620,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1993,8912978,,7695935,,20,0.09,59,0,,,,,,,100,42,18.5,16.8,14.6,3,5.1,171.6,100,42.4,52.4,5.2,6681,0
新潟県,見附市,見附市清掃センター,9849,ストーカ式（可動）,准連続運転,DBO（公設民営）,2,2019,4162236,,4162236,,,,,,,,,,,,100,62.3,20.875,8.875,7.325,0.05,0.575,113.5,100,49.625,46.1,4.275,7442,8405
新潟県,村上市,村上市ごみ処理場(エコパークむらかみ),23944,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2015,,,,,1370,16.8,8139.42,56.9,4268.64,61565499,,,,,100,49,24.2,8.5,7.7,8.8,1.8,127,100,44,47.1,8.9,7790,9860
新潟県,糸魚川市,糸魚川市清掃センターごみ処理施設,12156,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2020,10056480,8322000,9808512,8116800,,,,,,,,,,,100,53.4,30.3,8.2,2.7,0.6,4.8,123,100,39.3,56,4.7,0,12943
新潟県,妙高市,妙高クリーンセンター,9256,流動床式,准連続運転,DB（公設公営、運転委託）,2,1996,45400,27240,0,0,,,,,,,,,,,100,32.2,14.5,10.8,33.4,1.2,7.9,317,100,60.9,34.9,4.2,5050,0
新潟県,上越市,上越市クリーンセンター,49061,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2017,13238400,5678400,12690000,3206000,6290,24.6,32047,0,25188,437435751,19,19,16,14,100,54.1,17.3,15,2.3,2.2,9.1,148.3,100,39.5,54.4,6.1,9260.8,10879.2
新潟県,佐渡市,佐渡クリーンセンターごみ焼却施設,15991.83,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,2,1997,12700800,8467200,10841040,7227360,,,,,,,,,,,100,47.4,15.7,25.7,9.5,0.4,1.3,103.8,100,48.4,47.3,4.3,7703.3,8386.7
新潟県,佐渡市,灰溶融固形化施設(メルティングセンター佐渡),0,その他,全連続運転,DB（公設公営、運転委託）,1,2001,1363445,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新潟県,魚沼市,エコプラント魚沼,15892,流動床式,准連続運転,DB（公設公営、運転委託）,2,1995,31799040,27665165,6206130,3426360,,,,,,,,,,,100,59.1,18.8,8.8,10.4,1,1.9,162.4,100,63.8,33.2,3,4668,0
新潟県,南魚沼市,環境衛生センター可燃ごみ処理施設,18944,シャフト式,全連続運転,DB（公設公営、運転委託）,2,2004,21564000,2821400,1229000,159772,1350,11.4,4221,4221,,,,,,,100,54.1,28.4,10.4,4,1.7,1.4,131.3,100,41.9,52.5,5.6,8807,12050
新潟県,阿賀町,阿賀町クリーンセンター,3377,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,2,1994,389221,389221,,,,,,,,,,,,,100,44.6,38.2,0.3,15.4,1.3,0.2,0.108,100,45.4,50.2,4.4,0,1990
新潟県,燕・弥彦総合事務組合,燕・弥彦総合事務組合環境センター(流動床炉),11290,流動床式,全連続運転,DB（公設公営、運転委託）,2,1995,529000,,5292000,,,,,,,,,,,,100,55.8,22.3,6,14.2,0.4,1.3,117,100,62.2,34,3.8,1160,0
新潟県,豊栄郷清掃施設処理組合,豊栄環境センター,16703,ストーカ式（可動）,准連続運転,DB（公設公営、直営）,3,1997,5268480,,,,,,,,,,,,,,100,57.2,21.4,9.5,10.8,0.7,0.4,150,100,47.6,47.9,4.5,7854,0
新潟県,新発田地域広域事務組合,中条地区塵芥焼却場,17215.56,ストーカ式（可動）,准連続運転,DB（公設公営、一部運転委託）,2,1987,15655808,,0,,,,,,,,,,,,100,55.1,26.2,8.3,8.7,1.2,0.5,97.8,100,34.9,60.3,4.8,10521,0
新潟県,新発田地域広域事務組合,新発田広域クリーンセンター,25021,ストーカ式（可動）,准連続運転,DB（公設公営、一部運転委託）,3,1998,8467200,6773760,,,,,,,,,,,,,100,48,28.4,10.9,9.5,2.4,0.8,0,100,32.5,62.5,5,102,2603
新潟県,五泉地域衛生施設組合,ごみ焼却場,20733,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2001,968551,,968551,,,,,,,,,,,,100,41,26.4,20.9,9.8,1.1,0.8,111,100,45.5,50.2,4.3,8300,0
富山県,射水市,射水市クリーンピア射水,27616,流動床式,全連続運転,DB（公設公営、運転委託）,3,2002,2470,,,,1470,9.5,7349,,,,,,,,100,63.2,19.2,14.3,0.7,1,1.6,141,100,43.2,50.7,6.1,8470,8640
富山県,砺波広域圏事務組合,クリーンセンターとなみごみ処理施設,23221,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1990,1108355,,1058965,,,,,,,,,,,,100,45.9,33.5,8.9,7.7,0.9,3.1,70.1,100,34.6,58.7,6.7,10300,0
富山県,新川広域圏事務組合,新川広域圏事務組合エコぽ～と,31228,流動床式,准連続運転,DB（公設公営、直営）,3,2002,59270400,32980000,0,0,,,,,,,,,,,100,55.7,6.9,14.6,18.4,1.7,2.7,45,100,55.7,38.6,5.7,5887,6871
富山県,富山地区広域圏事務組合,富山地区広域圏クリーンセンター,146989.19,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,3,2003,2053788083,62757828,10420781,7711378,20000,19,91767,397,62156,993397920,16,16,16,16,100,56.1,25.5,10.3,2.8,1.5,3.8,183,100,46.2,48.7,5.1,9865,9705
富山県,高岡地区広域圏事務組合,高岡広域エコ・クリーンセンター,64353,ストーカ式（可動）,全連続運転,その他公設公営,3,2014,9072000,0,9072000,0,4600,17.1,25953,0,15314,269682291,19,14.35,14.35,14.35,100,61.4,21.8,1.4,13.1,0.9,1.4,106,100,39.2,55.9,4.9,9550,11165
石川県,金沢市,東部環境エネルギーセンター,38860.89,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1990,123446400,50803200,18702360.6,15554072.62,3000,10.8,10758.56,622.603,5571.848,76105487,,,12.738,12.738,100,53.9,20.8,13.4,10.4,1.5,0,145,100,43.2,50.8,6,9573,9379
石川県,金沢市,西部環境エネルギーセンター,86205.12,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2011,83903280,75744000,22749418,21713710,7000,18.6,45721.644,176.06,34419.449,590748949,18.7,,12.738,12.738,100,55.5,20.1,14.5,9.5,0.4,0,176,100,40.4,53.8,5.8,10600,10700
石川県,七尾市,ななかリサイクルセンター,5911,ストーカ式（可動）,全連続運転,,2,2022,47513,,47512.5,,,,,,,,,,,,100,54.2,26.1,3.8,6.3,6.8,2.8,126,100,45,47.8,7.2,0,10768
